id;koatuu;name;type;oblast;raion;hromada
UA74080170030080754;7424188802;Білещина;село;Чернігівська;Прилуцький;Сухополов’янська
UA74080170040068749;7424188807;Білорічиця;село;Чернігівська;Прилуцький;Сухополов’янська
UA74080170050070046;7424188808;Боротьба;село;Чернігівська;Прилуцький;Сухополов’янська
UA74080170060031208;7424181602;Боршна;село;Чернігівська;Прилуцький;Сухополов’янська
UA74080170070099231;7424181601;Валки;село;Чернігівська;Прилуцький;Сухополов’янська
UA74080170080098473;7424188809;Високе;село;Чернігівська;Прилуцький;Сухополов’янська
UA74080170090089337;7424188810;Густиня;село;Чернігівська;Прилуцький;Сухополов’янська
UA74080170100023829;7424188811;Димирівка;село;Чернігівська;Прилуцький;Сухополов’янська
UA74080170110023327;7424188812;Дідівці;село;Чернігівська;Прилуцький;Сухополов’янська
UA74080170120088977;7424188813;Єгорівка;село;Чернігівська;Прилуцький;Сухополов’янська
UA74080170130089452;7424188814;Заїзд;село;Чернігівська;Прилуцький;Сухополов’янська
UA74080170140098221;7424188815;Замістя;село;Чернігівська;Прилуцький;Сухополов’янська
UA74080170150071034;7424188816;Зарудка;село;Чернігівська;Прилуцький;Сухополов’янська
UA74080170160021169;7424188817;Заудаївське;село;Чернігівська;Прилуцький;Сухополов’янська
UA74080170170056053;7424188818;Знам’янка;село;Чернігівська;Прилуцький;Сухополов’янська
UA74080170180021640;7424188819;Канівщина;село;Чернігівська;Прилуцький;Сухополов’янська
UA74080170190066538;7424188820;Капустенці;село;Чернігівська;Прилуцький;Сухополов’янська
UA74080170200080555;7424188821;Колісники;село;Чернігівська;Прилуцький;Сухополов’янська
UA74080170210053820;7424188822;Кроти;село;Чернігівська;Прилуцький;Сухополов’янська
UA74080170220064273;7424188823;Ладівщина;село;Чернігівська;Прилуцький;Сухополов’янська
UA74080170230098055;7424188824;Левки;село;Чернігівська;Прилуцький;Сухополов’янська
